# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000287535.1	AC009630.4	lncRNA	4	1	3	0.1442	0.0472	0.0464
ENSG00000287536.1	AC012500.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287537.1	AC020612.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287538.1	AC109635.6	lncRNA	1	1	0	0.0401	0.0131	0.0129
ENSG00000287539.1	AC022966.2	lncRNA	1	4	10	0.0652	0.0213	0.0210
ENSG00000287540.1	AC116350.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287541.1	AC092610.1	transcribed_unprocessed_pseudogene	0	10	4	0.0000	0.0000	0.0000
ENSG00000287542.1	AC098582.1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000287543.1	AC013486.1	lncRNA	37	228	139	0.7592	0.2483	0.2445
ENSG00000287544.1	AC097518.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287545.1	AP001994.2	lncRNA	20	12	8	1.4666	0.4797	0.4723
ENSG00000287546.1	AL163534.1	lncRNA	4	2	2	0.1012	0.0331	0.0326
ENSG00000287547.1	AC234644.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287548.1	AC021269.3	lncRNA	3	2	2	0.1286	0.0421	0.0414
ENSG00000287549.1	AC092268.1	lncRNA	4	2	2	0.2393	0.0783	0.0771
ENSG00000287550.1	AL450345.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287551.1	AL445526.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287552.1	AC109925.1	lncRNA	0	2	12	0.0000	0.0000	0.0000
ENSG00000287553.1	AC090617.10	lncRNA	0	86	92	0.0000	0.0000	0.0000
ENSG00000287554.1	AC006364.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287555.1	AC023424.2	lncRNA	5	2	4	0.0553	0.0181	0.0178
ENSG00000287556.1	AP003973.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287557.1	AL713998.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287558.1	AL109933.5	lncRNA	1	1	0	0.0128	0.0042	0.0041
ENSG00000287559.1	AL136305.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287560.1	AL731533.3	lncRNA	1	1	0	0.0393	0.0128	0.0126
ENSG00000287561.1	AL121899.4	lncRNA	5	21	12	0.4020	0.1315	0.1295
ENSG00000287562.1	AL109615.4	lncRNA	129	56	74	1.5454	0.5055	0.4977
ENSG00000287563.1	AP006219.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287564.1	AL359546.1	lncRNA	1	0	1	0.0984	0.0322	0.0317
ENSG00000287565.1	AC108168.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287566.1	AL732437.3	lncRNA	6	3	3	0.0778	0.0255	0.0251
ENSG00000287567.1	AC133040.1	lncRNA	0	20	17	0.0000	0.0000	0.0000
ENSG00000287568.1	AC002057.1	lncRNA	1	311	347	0.0311	0.0102	0.0100
ENSG00000287569.1	AL078587.2	lncRNA	11	8	7	0.4355	0.1425	0.1403
ENSG00000287570.1	AL035447.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287571.1	AC108046.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287574.1	AC004938.2	lncRNA	15	9	6	0.7447	0.2436	0.2398
ENSG00000287575.1	AL390755.3	lncRNA	2	1	1	0.1258	0.0411	0.0405
ENSG00000287576.1	AC067930.9	lncRNA	14	8	7	0.2646	0.0865	0.0852
ENSG00000287577.1	AC009533.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000287578.1	AL034348.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
